student_id,nom,prenom,genre,institution_id,institution_name,programme,niveau,annee_inscription,ville_origine,boursier,moyenne_s1,moyenne_s2,nb_absences_s1,nb_absences_s2,statut,annee_academique
ETU-2C320A87,Mzoughi,Bilel,M,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Cycle Ingénieur,M1,2024,Ben Arous,Non,10.4,9.21,8,9,actif,2023-2024
ETU-81FB18D8,Gafsi,Anis,M,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Cycle Ingénieur,L1,2024,Ben Arous,Non,11.88,12.97,2,4,actif,2023-2024
ETU-3B5ADE37,Jebali,Tarek,M,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Master,M1,2020,Sousse,Oui,9.83,11.09,6,7,actif,2023-2024
ETU-CA2F12E1,Ben Ali,Khaled,M,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Doctorat,L2,2024,Ariana,Non,10.97,10.06,6,6,actif,2023-2024
ETU-8D5FC8ED,Mansouri,Tarek,M,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Licence,M1,2024,Zaghouan,Non,15.75,14.64,9,4,actif,2023-2024
ETU-006604F3,Baccouche,Rania,F,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Licence,M1,2021,Monastir,Oui,3.04,2.9,45,10,abandonne,2023-2024
ETU-5C947A97,Jebali,Amira,F,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Doctorat,M2,2023,Sfax,Oui,9.86,10.16,4,2,actif,2023-2024
ETU-7BCC817D,Sfaxi,Mehdi,M,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Master,M2,2024,Tunis,Non,12.12,13.63,9,6,actif,2023-2024
ETU-F1CAF8E2,Trabelsi,Salma,F,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Licence,M1,2022,Manouba,Non,9.11,8.71,10,7,actif,2023-2024
ETU-4D891F18,Ben Ali,Fatma,F,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Master,L3,2024,Tunis,Oui,2.6,4.01,30,2,abandonne,2023-2024
ETU-667E8C02,Sfaxi,Asma,F,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Cycle Ingénieur,M1,2021,Manouba,Oui,8.86,10.57,4,1,actif,2023-2024
ETU-BCB83776,Oueslati,Bilel,M,UCAR-ISLAIN,Institut Supérieur des Langues Appliquées et d'Informatique de Nabeul,Cycle Ingénieur,L1,2022,Tunis,Non,17.17,16.38,6,6,actif,2023-2024
ETU-8B48C725,Aloui,Mohamed,M,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Master,L3,2020,Ariana,Non,8.26,6.93,4,2,actif,2023-2024
ETU-4D1E0F30,Zouaghi,Khaled,M,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Cycle Ingénieur,L2,2020,Bizerte,Non,16.49,15.38,4,6,actif,2023-2024
ETU-776B8E6C,Ben Ali,Ines,F,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Cycle Ingénieur,M1,2022,Zaghouan,Oui,7.42,8.64,12,9,actif,2023-2024
ETU-78D0680F,Aloui,Hajer,F,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Licence,L1,2023,Sousse,Non,7.65,7.55,10,5,actif,2023-2024
ETU-8498B498,Chaari,Bilel,M,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Doctorat,M2,2024,Tunis,Non,7.36,7.76,7,6,actif,2023-2024
ETU-6A6DCB43,Baccouche,Nour,F,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Master,M1,2021,Ben Arous,Non,13.21,12.83,0,3,actif,2023-2024
ETU-468E60B1,Baccouche,Nour,F,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Master,L2,2020,Ben Arous,Non,16.56,17.1,12,6,actif,2023-2024
ETU-757782A3,Zouaghi,Mehdi,M,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Cycle Ingénieur,M2,2023,Sfax,Non,13.54,13.03,6,9,actif,2023-2024
ETU-AA6A06E8,Mansouri,Hedi,M,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Doctorat,M1,2024,Nabeul,Non,7.15,7.81,8,2,actif,2023-2024
ETU-4DBC79F3,Sfaxi,Rania,F,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Cycle Ingénieur,M1,2020,Sousse,Non,2.37,2.2,45,29,abandonne,2023-2024
ETU-D83AAA01,Gafsi,Bilel,M,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Doctorat,L1,2023,Ben Arous,Oui,3.75,5.67,45,13,abandonne,2023-2024
ETU-8699B450,Jebali,Nizar,M,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Master,L1,2023,Bizerte,Non,7.9,7.34,8,4,actif,2023-2024
ETU-BF8E2008,Mzoughi,Sarra,F,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Doctorat,L3,2022,Ariana,Non,9.21,9.57,10,1,actif,2023-2024
ETU-CF67D64C,Trabelsi,Mariem,F,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Cycle Ingénieur,L3,2020,Sousse,Oui,9.32,9.88,10,12,actif,2023-2024
ETU-AD612D19,Hamdi,Salma,F,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Doctorat,L1,2023,Monastir,Non,15.97,15.42,1,3,actif,2023-2024
ETU-3ECFD278,Dridi,Rami,M,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Licence,L2,2022,Ariana,Non,10.98,9.57,5,6,actif,2023-2024
ETU-5801CCDF,Ben Ali,Rami,M,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Licence,L3,2022,Sfax,Oui,7.13,6.61,3,2,actif,2023-2024
ETU-D898FD8D,Mzoughi,Nizar,M,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Licence,L1,2023,Nabeul,Non,8.65,7.55,11,11,actif,2023-2024
ETU-CA69F8DD,Mzoughi,Mohamed,M,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Licence,M2,2023,Nabeul,Non,13.84,14.46,12,12,actif,2023-2024
ETU-351E657F,Chaari,Rami,M,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Doctorat,L3,2020,Tunis,Oui,10.15,9.71,1,1,diplome,2023-2024
ETU-E28D8086,Chaari,Ahmed,M,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Master,L2,2024,Sousse,Oui,11.39,12.58,9,5,actif,2023-2024
ETU-C64E0302,Dridi,Rami,M,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Cycle Ingénieur,L1,2020,Monastir,Oui,13.45,13.71,3,6,actif,2023-2024
ETU-326637CF,Aloui,Bilel,M,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Licence,L1,2024,Sousse,Non,16.63,17.1,3,1,actif,2023-2024
ETU-C3F11F71,Baccouche,Ahmed,M,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Master,L2,2022,Manouba,Oui,12.48,11.48,7,3,actif,2023-2024
ETU-F5C36AB3,Aloui,Nizar,M,UCAR-ISSTE,Institut Sup. des Sciences et Technologies de l'Environnement de Borj Cédria,Doctorat,L1,2024,Zaghouan,Non,8.05,9.88,9,6,actif,2023-2024
ETU-79921A0E,Belhaj,Lina,F,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Cycle Ingénieur,M2,2020,Sfax,Non,5.54,4.82,31,5,actif,2023-2024
ETU-CDACE566,Trabelsi,Rania,F,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Master,L3,2022,Nabeul,Non,12.08,13.17,7,2,actif,2023-2024
ETU-05FE3FBC,Chaari,Rami,M,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Licence,M2,2020,Sousse,Oui,15.53,16.18,1,2,diplome,2023-2024
ETU-B22C7BCE,Ayari,Asma,F,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Cycle Ingénieur,L2,2020,Manouba,Non,10.65,11.35,7,1,actif,2023-2024
ETU-6A2B1CE7,Mzoughi,Salma,F,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Master,L3,2020,Ben Arous,Non,11.62,10.28,7,6,diplome,2023-2024
ETU-9DE619D0,Sfaxi,Asma,F,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Cycle Ingénieur,L2,2021,Bizerte,Non,7.72,7.6,4,5,actif,2023-2024
ETU-99945174,Zouaghi,Khaled,M,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Master,L2,2024,Tunis,Oui,12.79,12.58,9,8,actif,2023-2024
ETU-5B2979C8,Belhaj,Sirine,F,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Licence,L3,2024,Sousse,Oui,9.15,8.53,5,7,actif,2023-2024
ETU-61FAE3C4,Hamdi,Amira,F,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Doctorat,L1,2023,Nabeul,Non,7.45,9.43,1,3,actif,2023-2024
ETU-57B22949,Dridi,Maissa,F,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Cycle Ingénieur,M2,2021,Sfax,Oui,7.35,9.06,3,3,actif,2023-2024
ETU-AC7295E5,Mansouri,Maissa,F,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Cycle Ingénieur,L2,2021,Zaghouan,Non,11.0,10.3,12,10,actif,2023-2024
ETU-5CDD7EFB,Hamdi,Rania,F,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Licence,M1,2023,Sousse,Non,14.86,15.09,1,4,actif,2023-2024
ETU-AFD3BD91,Ayari,Mehdi,M,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Licence,L3,2021,Ariana,Non,17.44,19.17,4,1,diplome,2023-2024
ETU-91BEB49C,Mansouri,Hajer,F,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Master,M2,2022,Sousse,Non,12.0,11.6,11,2,actif,2023-2024
ETU-9723FAC1,Khlifi,Mehdi,M,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Licence,M1,2024,Monastir,Non,13.43,15.09,0,0,actif,2023-2024
ETU-6FEF7E2E,Trabelsi,Asma,F,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Doctorat,L3,2024,Ben Arous,Non,7.09,8.09,0,3,actif,2023-2024
ETU-B97D7247,Ben Ali,Amira,F,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Master,L3,2021,Ariana,Oui,8.57,9.67,12,0,actif,2023-2024
ETU-69A5A893,Trabelsi,Yassine,M,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Doctorat,M2,2020,Monastir,Non,15.72,16.18,10,13,diplome,2023-2024
ETU-D99CDE5E,Trabelsi,Nour,F,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Master,M1,2023,Sfax,Non,15.58,16.77,4,1,actif,2023-2024
ETU-A8B3B81C,Khlifi,Tarek,M,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Master,M1,2023,Zaghouan,Non,11.8,12.89,7,3,actif,2023-2024
ETU-30EBE2E5,Oueslati,Sarra,F,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Cycle Ingénieur,L3,2022,Nabeul,Non,16.98,18.7,7,10,actif,2023-2024
ETU-F8858F87,Zouaghi,Nizar,M,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Cycle Ingénieur,L2,2021,Nabeul,Oui,10.34,11.84,6,3,actif,2023-2024
ETU-0AF91C75,Ayari,Mohamed,M,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Doctorat,M1,2024,Sfax,Non,14.15,12.89,3,5,actif,2023-2024
ETU-BB2563E1,Belhaj,Anis,M,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Cycle Ingénieur,L2,2020,Manouba,Non,12.34,11.93,7,10,actif,2023-2024
ETU-A7D20247,Aloui,Bilel,M,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Doctorat,L3,2022,Ben Arous,Oui,16.28,15.87,1,1,actif,2023-2024
ETU-7B2E55B6,Khlifi,Sirine,F,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Master,L3,2021,Bizerte,Non,9.61,9.12,2,5,actif,2023-2024
ETU-839867EC,Hamdi,Rania,F,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Master,L2,2024,Zaghouan,Oui,2.69,1.78,38,38,abandonne,2023-2024
ETU-8CE9FBB4,Hamdi,Sami,M,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Doctorat,L3,2024,Manouba,Non,15.04,15.73,4,3,actif,2023-2024
ETU-6B403D6D,Gafsi,Tarek,M,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Doctorat,L1,2022,Tunis,Non,11.47,12.65,4,2,actif,2023-2024
ETU-6BCC5627,Mzoughi,Tarek,M,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Licence,M2,2023,Zaghouan,Non,9.22,7.97,11,0,actif,2023-2024
ETU-B1DE9ACD,Zouaghi,Salma,F,UCAR-ISCCB,Institut Supérieur de Commerce et de Comptabilité de Bizerte,Doctorat,L1,2023,Sousse,Non,9.41,9.29,1,0,actif,2023-2024
ETU-15105EDA,Dridi,Anis,M,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Master,L2,2023,Tunis,Non,9.57,8.8,3,6,actif,2023-2024
ETU-8D84BEF2,Ayari,Yassine,M,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Doctorat,L1,2021,Zaghouan,Non,13.8,15.45,12,8,actif,2023-2024
ETU-230571BF,Aloui,Hedi,M,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Master,L2,2022,Sousse,Non,7.49,6.51,4,2,actif,2023-2024
ETU-428E6415,Ayari,Adam,M,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Licence,M2,2023,Manouba,Non,10.85,11.84,10,13,diplome,2023-2024
ETU-036A6A9C,Zouaghi,Sirine,F,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Licence,L1,2024,Zaghouan,Non,12.13,13.82,0,0,actif,2023-2024
ETU-CF578FA7,Mansouri,Rania,F,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Cycle Ingénieur,L2,2024,Sfax,Non,13.24,12.56,11,8,actif,2023-2024
ETU-8864E2D8,Ben Ali,Rania,F,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Cycle Ingénieur,L1,2022,Sousse,Non,10.65,12.56,0,1,actif,2023-2024
ETU-E2DB53EE,Sfaxi,Mohamed,M,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Doctorat,M1,2022,Sfax,Oui,3.9,4.86,24,18,abandonne,2023-2024
ETU-36B27E5B,Oueslati,Mariem,F,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Licence,M1,2020,Monastir,Non,15.04,15.17,4,3,actif,2023-2024
ETU-84589FDC,Sfaxi,Mariem,F,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Licence,M2,2021,Monastir,Non,8.19,9.72,12,15,actif,2023-2024
ETU-A5FC1088,Trabelsi,Khaled,M,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Cycle Ingénieur,L3,2020,Tunis,Non,7.85,8.58,1,1,actif,2023-2024
ETU-E8A7EF63,Jebali,Mariem,F,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Cycle Ingénieur,L1,2022,Monastir,Oui,11.51,11.03,10,1,actif,2023-2024
ETU-A753C916,Oueslati,Amira,F,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Doctorat,L3,2020,Sfax,Non,10.26,10.88,5,3,diplome,2023-2024
ETU-DB981D4C,Mansouri,Nour,F,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Cycle Ingénieur,L1,2023,Manouba,Non,8.21,9.01,12,3,actif,2023-2024
ETU-3DE162C9,Mansouri,Tarek,M,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Cycle Ingénieur,M1,2020,Sousse,Oui,7.32,6.73,0,1,actif,2023-2024
ETU-AC56841A,Belhaj,Nizar,M,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Licence,L2,2020,Sfax,Non,10.55,10.78,7,6,actif,2023-2024
ETU-0AA2D951,Mansouri,Sami,M,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Licence,L2,2021,Zaghouan,Non,4.76,4.21,20,15,actif,2023-2024
ETU-BAE76EAC,Zouaghi,Rania,F,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Licence,L2,2021,Ariana,Non,13.21,14.6,2,0,actif,2023-2024
ETU-774AB894,Mzoughi,Lina,F,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Licence,L3,2023,Tunis,Non,11.68,13.46,12,3,actif,2023-2024
ETU-BA6F50E4,Mansouri,Lina,F,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Cycle Ingénieur,M2,2020,Manouba,Oui,12.47,13.69,2,3,diplome,2023-2024
ETU-B9F55DD2,Khlifi,Amira,F,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Cycle Ingénieur,M2,2023,Ben Arous,Non,7.55,7.1,1,4,actif,2023-2024
ETU-F1A707FA,Ben Ali,Tarek,M,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Master,L2,2022,Monastir,Non,2.79,4.55,28,10,abandonne,2023-2024
ETU-C755EE3F,Oueslati,Tarek,M,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Licence,L2,2023,Nabeul,Non,3.01,4.67,28,5,abandonne,2023-2024
ETU-15240C0E,Ayari,Fatma,F,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Licence,M2,2024,Nabeul,Non,11.11,11.98,10,4,actif,2023-2024
ETU-3CD2476B,Baccouche,Sarra,F,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Cycle Ingénieur,L2,2020,Sousse,Non,7.97,8.35,8,9,actif,2023-2024
ETU-A83FA543,Khlifi,Sarra,F,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Cycle Ingénieur,L2,2024,Monastir,Non,13.82,14.56,3,6,actif,2023-2024
ETU-00260D89,Trabelsi,Lina,F,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Cycle Ingénieur,L2,2023,Sousse,Non,14.76,15.47,12,13,actif,2023-2024
ETU-73F2B445,Mzoughi,Rania,F,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Master,L2,2024,Sfax,Non,12.32,11.4,6,3,actif,2023-2024
ETU-D354937D,Khemiri,Hajer,F,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Doctorat,L3,2022,Bizerte,Non,7.07,7.57,7,4,actif,2023-2024
ETU-D7B85092,Zouaghi,Bilel,M,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Licence,L3,2020,Bizerte,Non,7.19,6.25,8,8,actif,2023-2024
ETU-609C8D09,Trabelsi,Mohamed,M,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Master,M1,2023,Manouba,Oui,14.01,15.71,3,2,actif,2023-2024
ETU-02B70E6E,Khlifi,Sirine,F,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Licence,M2,2023,Monastir,Non,8.4,9.31,4,1,actif,2023-2024
ETU-B9B49364,Baccouche,Mohamed,M,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Doctorat,L1,2022,Nabeul,Oui,8.01,9.26,1,2,actif,2023-2024
ETU-5BF9514A,Hamdi,Rami,M,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Master,L1,2023,Bizerte,Non,9.91,10.93,2,5,actif,2023-2024
ETU-501B789C,Ayari,Hajer,F,UCAR-ISEPBG,Institut Sup. des Etudes Préparatoires en Biologie et Géologie à Soukra,Cycle Ingénieur,M1,2023,Manouba,Non,12.13,11.42,6,0,actif,2023-2024
ETU-A5245FF0,Sfaxi,Sarra,F,UCAR-SUPCOM,Sup'Com,Master,M2,2021,Nabeul,Non,16.77,18.11,0,0,diplome,2023-2024
ETU-4C559A32,Ayari,Tarek,M,UCAR-SUPCOM,Sup'Com,Master,M1,2022,Bizerte,Non,12.86,13.79,11,13,actif,2023-2024
ETU-A01526F6,Khemiri,Tarek,M,UCAR-SUPCOM,Sup'Com,Master,L1,2023,Ben Arous,Non,8.97,9.65,7,10,actif,2023-2024
ETU-A8872490,Oueslati,Adam,M,UCAR-SUPCOM,Sup'Com,Master,L3,2024,Sousse,Non,8.44,9.04,2,1,actif,2023-2024
ETU-85DB3DF5,Khemiri,Hajer,F,UCAR-SUPCOM,Sup'Com,Licence,L2,2024,Nabeul,Non,2.91,3.64,20,16,actif,2023-2024
ETU-CF87980A,Dridi,Asma,F,UCAR-SUPCOM,Sup'Com,Doctorat,M1,2022,Tunis,Non,16.03,15.21,10,2,actif,2023-2024
ETU-79861198,Ayari,Lina,F,UCAR-SUPCOM,Sup'Com,Master,M2,2021,Monastir,Non,15.69,14.45,8,8,diplome,2023-2024
ETU-7B1217B4,Aloui,Salma,F,UCAR-SUPCOM,Sup'Com,Doctorat,M2,2021,Zaghouan,Non,12.34,12.77,2,3,diplome,2023-2024
ETU-C7750152,Chaari,Khaled,M,UCAR-SUPCOM,Sup'Com,Cycle Ingénieur,M2,2023,Sousse,Non,6.19,5.43,12,12,actif,2023-2024
ETU-52B94FB1,Khlifi,Nour,F,UCAR-SUPCOM,Sup'Com,Master,L2,2023,Sfax,Oui,10.0,9.16,8,8,actif,2023-2024
ETU-04D24C2D,Zouaghi,Amira,F,UCAR-SUPCOM,Sup'Com,Licence,L1,2024,Monastir,Oui,8.41,7.35,0,0,actif,2023-2024
ETU-BB09915E,Khlifi,Hamza,M,UCAR-SUPCOM,Sup'Com,Licence,M1,2020,Bizerte,Non,13.23,14.78,0,3,actif,2023-2024
ETU-72A3CB64,Ben Ali,Nour,F,UCAR-SUPCOM,Sup'Com,Cycle Ingénieur,L2,2023,Bizerte,Oui,17.49,17.35,11,5,actif,2023-2024
ETU-18824243,Mzoughi,Hajer,F,UCAR-SUPCOM,Sup'Com,Master,M1,2023,Nabeul,Non,13.0,14.6,2,2,actif,2023-2024
ETU-1F848EA3,Ben Ali,Bilel,M,UCAR-SUPCOM,Sup'Com,Master,L1,2021,Nabeul,Non,11.18,10.74,12,5,actif,2023-2024
ETU-FADE73CC,Khlifi,Ahmed,M,UCAR-SUPCOM,Sup'Com,Master,M1,2021,Ariana,Non,8.92,8.81,12,2,actif,2023-2024
ETU-F9A5DC33,Mansouri,Hajer,F,UCAR-SUPCOM,Sup'Com,Cycle Ingénieur,L3,2022,Ariana,Non,16.72,15.68,4,4,diplome,2023-2024
ETU-A4B5DF0F,Hamdi,Amira,F,UCAR-SUPCOM,Sup'Com,Doctorat,L3,2020,Ariana,Non,12.66,11.26,1,4,diplome,2023-2024
ETU-EDFEC2BC,Khlifi,Sirine,F,UCAR-SUPCOM,Sup'Com,Doctorat,L2,2023,Manouba,Oui,12.21,11.93,1,1,actif,2023-2024
ETU-E15D65C4,Ben Ali,Rim,F,UCAR-SUPCOM,Sup'Com,Master,L1,2021,Monastir,Oui,4.94,5.69,16,1,actif,2023-2024
ETU-AC83177D,Khemiri,Lina,F,UCAR-SUPCOM,Sup'Com,Doctorat,M1,2023,Monastir,Oui,9.81,11.37,11,2,actif,2023-2024
ETU-EA1340BD,Mzoughi,Sami,M,UCAR-SUPCOM,Sup'Com,Master,M2,2020,Sfax,Non,10.29,10.55,9,11,actif,2023-2024
ETU-63634228,Zouaghi,Adam,M,UCAR-SUPCOM,Sup'Com,Master,L1,2024,Ben Arous,Non,16.77,16.5,9,7,actif,2023-2024
ETU-02B7F596,Trabelsi,Mohamed,M,UCAR-SUPCOM,Sup'Com,Licence,L1,2023,Zaghouan,Oui,15.96,15.26,7,1,actif,2023-2024
ETU-33EA55C3,Sfaxi,Sarra,F,UCAR-SUPCOM,Sup'Com,Master,L1,2020,Sfax,Non,13.88,12.49,12,6,actif,2023-2024
ETU-5CD57B5E,Dridi,Maissa,F,UCAR-SUPCOM,Sup'Com,Licence,M2,2024,Zaghouan,Oui,17.17,19.03,1,2,diplome,2023-2024
ETU-0AE1CB32,Belhaj,Sirine,F,UCAR-SUPCOM,Sup'Com,Cycle Ingénieur,L2,2024,Sfax,Non,16.54,15.43,2,5,actif,2023-2024
ETU-3AC7A43A,Ayari,Yassine,M,UCAR-SUPCOM,Sup'Com,Master,M1,2021,Ariana,Non,9.12,8.14,6,4,actif,2023-2024
ETU-EAA3639E,Zouaghi,Rania,F,UCAR-SUPCOM,Sup'Com,Licence,M2,2024,Tunis,Non,7.17,5.81,2,5,actif,2023-2024
ETU-14944BFF,Mansouri,Asma,F,UCAR-SUPCOM,Sup'Com,Licence,L2,2024,Ben Arous,Non,14.43,14.13,2,4,actif,2023-2024
ETU-639F9C78,Aloui,Bilel,M,UCAR-SUPCOM,Sup'Com,Cycle Ingénieur,L2,2024,Manouba,Oui,8.04,9.96,2,4,actif,2023-2024
ETU-0CD93E90,Oueslati,Lina,F,UCAR-ESAM,Ecole Supérieure d'Agriculture de Mograne,Cycle Ingénieur,L2,2022,Nabeul,Non,17.16,17.44,10,1,actif,2023-2024
